srcid,destid,ds,yhat
45,42,2024-09-26,2073.0
45,42,2024-09-27,2552.0
45,42,2024-09-28,1883.0
45,42,2024-09-29,1952.0
45,42,2024-09-30,1593.0
45,42,2024-10-01,1589.0
45,42,2024-10-02,1767.0
45,42,2024-10-03,2084.0
45,42,2024-10-04,2564.0
45,42,2024-10-05,1895.0
45,42,2024-10-06,1964.0
45,42,2024-10-07,1605.0
45,42,2024-10-08,1600.0
45,42,2024-10-09,1779.0
45,42,2024-10-10,2096.0
45,42,2024-10-11,2575.0
45,42,2024-10-12,1906.0
45,42,2024-10-13,1975.0
45,42,2024-10-14,1616.0
45,42,2024-10-15,1612.0
45,42,2024-10-16,1790.0
45,42,2024-10-17,2107.0
45,42,2024-10-18,2586.0
45,42,2024-10-19,1917.0
45,42,2024-10-20,1986.0
45,42,2024-10-21,1627.0
45,42,2024-10-22,1623.0
45,42,2024-10-23,1802.0
45,42,2024-10-24,2119.0
45,42,2024-10-25,2598.0
45,42,2024-10-26,1929.0
45,42,2024-10-27,1998.0
45,42,2024-10-28,1639.0
45,42,2024-10-29,1634.0
45,42,2024-10-30,1813.0
45,42,2024-10-31,2130.0
45,42,2024-11-01,2609.0
45,42,2024-11-02,1940.0
45,42,2024-11-03,2009.0
45,42,2024-11-04,1650.0
45,42,2024-11-05,1646.0
45,42,2024-11-06,1824.0
45,42,2024-11-07,2141.0
45,42,2024-11-08,2620.0
45,42,2024-11-09,1951.0
45,42,2024-11-10,2021.0
45,42,2024-11-11,1662.0
45,42,2024-11-12,1657.0
45,42,2024-11-13,1836.0
45,42,2024-11-14,2153.0
45,42,2024-11-15,2632.0
45,42,2024-11-16,1963.0
45,42,2024-11-17,2032.0
45,42,2024-11-18,1673.0
45,42,2024-11-19,1669.0
45,42,2024-11-20,1847.0
45,42,2024-11-21,2164.0
45,42,2024-11-22,2643.0
45,42,2024-11-23,1974.0
45,42,2024-11-24,2043.0
45,42,2024-11-25,1684.0
45,42,2024-11-26,1680.0
45,42,2024-11-27,1858.0
45,42,2024-11-28,2175.0
45,42,2024-11-29,2655.0
45,42,2024-11-30,1986.0
45,42,2024-12-01,2055.0
45,42,2024-12-02,1696.0
45,42,2024-12-03,1691.0
45,42,2024-12-04,1870.0
45,42,2024-12-05,2187.0
45,42,2024-12-06,2666.0
45,42,2024-12-07,1997.0
45,42,2024-12-08,2066.0
45,42,2024-12-09,1707.0
45,42,2024-12-10,1703.0
45,42,2024-12-11,1881.0
45,42,2024-12-12,2198.0
45,42,2024-12-13,2677.0
45,42,2024-12-14,2008.0
45,42,2024-12-15,2077.0
45,42,2024-12-16,1718.0
45,42,2024-12-17,1714.0
45,42,2024-12-18,1892.0
45,42,2024-12-19,2210.0
45,42,2024-12-20,2689.0
45,42,2024-12-21,2020.0
45,42,2024-12-22,2089.0
45,42,2024-12-23,1730.0
45,42,2024-12-24,1725.0
45,42,2024-12-25,1904.0
45,42,2024-12-26,2221.0
45,42,2024-12-27,2700.0
45,42,2024-12-28,2031.0
45,42,2024-12-29,2100.0
45,42,2024-12-30,1741.0
45,42,2024-12-31,1737.0
45,42,2025-01-01,1915.0
45,42,2025-01-02,2232.0
45,42,2025-01-03,2711.0
45,42,2025-01-04,2042.0
45,42,2025-01-05,2112.0
45,42,2025-01-06,1753.0
45,42,2025-01-07,1748.0
45,42,2025-01-08,1927.0
45,42,2025-01-09,2244.0
45,42,2025-01-10,2723.0
45,42,2025-01-11,2054.0
45,42,2025-01-12,2123.0
45,42,2025-01-13,1764.0
45,42,2025-01-14,1759.0
45,42,2025-01-15,1938.0
45,42,2025-01-16,2255.0
45,42,2025-01-17,2734.0
45,42,2025-01-18,2065.0
45,42,2025-01-19,2134.0
45,42,2025-01-20,1775.0
45,42,2025-01-21,1771.0
45,42,2025-01-22,1949.0
45,42,2025-01-23,2266.0
45,42,2025-01-24,2745.0
45,42,2025-01-25,2076.0
45,42,2025-01-26,2146.0
45,42,2025-01-27,1787.0
45,42,2025-01-28,1782.0
45,42,2025-01-29,1961.0
45,42,2025-01-30,2278.0
45,42,2025-01-31,2757.0
45,42,2025-02-01,2088.0
45,42,2025-02-02,2157.0
45,42,2025-02-03,1798.0
45,42,2025-02-04,1794.0
45,42,2025-02-05,1972.0
45,42,2025-02-06,2289.0
45,42,2025-02-07,2768.0
45,42,2025-02-08,2099.0
45,42,2025-02-09,2168.0
45,42,2025-02-10,1809.0
45,42,2025-02-11,1805.0
45,42,2025-02-12,1983.0
45,42,2025-02-13,2300.0
45,42,2025-02-14,2780.0
45,42,2025-02-15,2111.0
45,42,2025-02-16,2180.0
45,42,2025-02-17,1821.0
45,42,2025-02-18,1816.0
45,42,2025-02-19,1995.0
45,42,2025-02-20,2312.0
45,42,2025-02-21,2791.0
45,42,2025-02-22,2122.0
45,42,2025-02-23,2191.0
45,42,2025-02-24,1832.0
45,42,2025-02-25,1828.0
45,42,2025-02-26,2006.0
45,42,2025-02-27,2323.0
45,42,2025-02-28,2802.0
45,42,2025-03-01,2133.0
45,44,2023-03-01,1058.0
45,44,2023-03-02,1264.0
45,44,2023-03-03,1430.0
45,44,2023-03-04,1174.0
45,44,2023-03-05,1072.0
45,44,2023-03-06,816.0
45,44,2023-03-07,884.0
45,44,2023-03-08,1062.0
45,44,2023-03-09,1269.0
45,44,2023-03-10,1435.0
45,44,2023-03-11,1179.0
45,44,2023-03-12,1076.0
45,44,2023-03-13,821.0
45,44,2023-03-14,889.0
45,44,2023-03-15,1067.0
45,44,2023-03-16,1274.0
45,44,2023-03-17,1440.0
45,44,2023-03-18,1183.0
45,44,2023-03-19,1081.0
45,44,2023-03-20,826.0
45,44,2023-03-21,894.0
45,44,2023-03-22,1072.0
45,44,2023-03-23,1279.0
45,44,2023-03-24,1444.0
45,44,2023-03-25,1188.0
45,44,2023-03-26,1086.0
45,44,2023-03-27,830.0
45,44,2023-03-28,898.0
45,44,2023-03-29,1077.0
45,44,2023-03-30,1283.0
45,44,2023-03-31,1449.0
45,44,2023-04-01,1193.0
45,44,2023-04-02,1091.0
45,44,2023-04-03,835.0
45,44,2023-04-04,903.0
45,44,2023-04-05,1081.0
45,44,2023-04-06,1288.0
45,44,2023-04-07,1454.0
45,44,2023-04-08,1198.0
45,44,2023-04-09,1095.0
45,44,2023-04-10,840.0
45,44,2023-04-11,908.0
45,44,2023-04-12,1086.0
45,44,2023-04-13,1293.0
45,44,2023-04-14,1459.0
45,44,2023-04-15,1202.0
45,44,2023-04-16,1100.0
45,44,2023-04-17,845.0
45,44,2023-04-18,913.0
45,44,2023-04-19,1091.0
45,44,2023-04-20,1298.0
45,44,2023-04-21,1463.0
45,44,2023-04-22,1207.0
45,44,2023-04-23,1105.0
45,44,2023-04-24,849.0
45,44,2023-04-25,917.0
45,44,2023-04-26,1096.0
45,44,2023-04-27,1303.0
45,44,2023-04-28,1468.0
45,44,2023-04-29,1212.0
45,44,2023-04-30,1110.0
45,44,2023-05-01,854.0
45,44,2023-05-02,922.0
45,44,2023-05-03,1100.0
45,44,2023-05-04,1307.0
45,44,2023-05-05,1473.0
45,44,2023-05-06,1217.0
45,44,2023-05-07,1114.0
45,44,2023-05-08,859.0
45,44,2023-05-09,927.0
45,44,2023-05-10,1105.0
45,44,2023-05-11,1312.0
45,44,2023-05-12,1478.0
45,44,2023-05-13,1221.0
45,44,2023-05-14,1119.0
45,44,2023-05-15,864.0
45,44,2023-05-16,932.0
45,44,2023-05-17,1110.0
45,44,2023-05-18,1317.0
45,44,2023-05-19,1482.0
45,44,2023-05-20,1226.0
45,44,2023-05-21,1124.0
45,44,2023-05-22,868.0
45,44,2023-05-23,936.0
45,44,2023-05-24,1115.0
45,44,2023-05-25,1322.0
45,44,2023-05-26,1487.0
45,44,2023-05-27,1231.0
45,44,2023-05-28,1129.0
45,44,2023-05-29,873.0
45,44,2023-05-30,941.0
45,44,2023-05-31,1119.0
45,44,2023-06-01,1326.0
45,44,2023-06-02,1492.0
45,44,2023-06-03,1236.0
45,44,2023-06-04,1133.0
45,44,2023-06-05,878.0
45,44,2023-06-06,946.0
45,44,2023-06-07,1124.0
45,44,2023-06-08,1331.0
45,44,2023-06-09,1497.0
45,44,2023-06-10,1240.0
45,44,2023-06-11,1138.0
45,44,2023-06-12,883.0
45,44,2023-06-13,951.0
45,44,2023-06-14,1129.0
45,44,2023-06-15,1336.0
45,44,2023-06-16,1501.0
45,44,2023-06-17,1245.0
45,44,2023-06-18,1143.0
45,44,2023-06-19,887.0
45,44,2023-06-20,955.0
45,44,2023-06-21,1134.0
45,44,2023-06-22,1341.0
45,44,2023-06-23,1506.0
45,44,2023-06-24,1250.0
45,44,2023-06-25,1148.0
45,44,2023-06-26,892.0
45,44,2023-06-27,960.0
45,44,2023-06-28,1139.0
45,44,2023-06-29,1345.0
45,44,2023-06-30,1511.0
45,44,2023-07-01,1255.0
45,44,2023-07-02,1152.0
45,44,2023-07-03,897.0
45,44,2023-07-04,965.0
45,44,2023-07-05,1143.0
45,44,2023-07-06,1350.0
45,44,2023-07-07,1516.0
45,44,2023-07-08,1259.0
45,44,2023-07-09,1157.0
45,44,2023-07-10,902.0
45,44,2023-07-11,970.0
45,44,2023-07-12,1148.0
45,44,2023-07-13,1355.0
45,44,2023-07-14,1521.0
45,44,2023-07-15,1264.0
45,44,2023-07-16,1162.0
45,44,2023-07-17,907.0
45,44,2023-07-18,974.0
45,44,2023-07-19,1153.0
45,44,2023-07-20,1360.0
45,44,2023-07-21,1525.0
45,44,2023-07-22,1269.0
45,44,2023-07-23,1167.0
45,44,2023-07-24,911.0
45,44,2023-07-25,979.0
45,44,2023-07-26,1158.0
45,44,2023-07-27,1364.0
45,44,2023-07-28,1530.0
45,44,2023-07-29,1274.0
45,44,2023-07-30,1171.0
45,44,2023-07-31,916.0
45,44,2023-08-01,984.0
45,44,2023-08-02,1162.0
45,44,2023-08-03,1369.0
45,44,2023-08-04,1535.0
45,44,2023-08-05,1278.0
45,44,2023-08-06,1176.0
45,44,2023-08-07,921.0
45,44,2023-08-08,989.0
45,44,2023-08-09,1167.0
45,44,2023-08-10,1374.0
45,44,2023-08-11,1540.0
45,44,2023-08-12,1283.0
45,44,2023-08-13,1181.0
45,44,2023-08-14,926.0
45,44,2023-08-15,993.0
45,44,2023-08-16,1172.0
45,44,2023-08-17,1379.0
45,44,2023-08-18,1544.0
45,44,2023-08-19,1288.0
45,44,2023-08-20,1186.0
45,44,2023-08-21,930.0
45,44,2023-08-22,998.0
45,44,2023-08-23,1177.0
45,44,2023-08-24,1383.0
45,44,2023-08-25,1549.0
45,44,2023-08-26,1293.0
45,44,2023-08-27,1191.0
45,44,2023-08-28,935.0
45,44,2023-08-29,1003.0
45,44,2023-08-30,1181.0
45,44,2023-08-31,1388.0
45,44,2023-09-01,1554.0
45,44,2023-09-02,1298.0
45,44,2023-09-03,1195.0
45,44,2023-09-04,940.0
45,44,2023-09-05,1008.0
45,44,2023-09-06,1186.0
45,44,2023-09-07,1393.0
45,44,2023-09-08,1559.0
45,44,2023-09-09,1302.0
45,44,2023-09-10,1200.0
45,44,2023-09-11,945.0
45,44,2023-09-12,1013.0
45,44,2023-09-13,1191.0
45,44,2023-09-14,1398.0
45,44,2023-09-15,1564.0
45,44,2023-09-16,1308.0
45,44,2023-09-17,1205.0
45,44,2023-09-18,950.0
45,44,2023-09-19,1018.0
45,44,2023-09-20,1196.0
45,44,2023-09-21,1403.0
45,44,2023-09-22,1569.0
45,44,2023-09-23,1313.0
45,44,2023-09-24,1211.0
45,44,2023-09-25,955.0
45,44,2023-09-26,1023.0
45,44,2023-09-27,1202.0
45,44,2023-09-28,1408.0
45,44,2023-09-29,1574.0
45,44,2023-09-30,1318.0
45,44,2023-10-01,1216.0
45,44,2023-10-02,960.0
45,44,2023-10-03,1028.0
45,44,2023-10-04,1207.0
45,44,2023-10-05,1414.0
45,44,2023-10-06,1579.0
45,44,2023-10-07,1323.0
45,44,2023-10-08,1221.0
45,44,2023-10-09,966.0
45,44,2023-10-10,1034.0
45,44,2023-10-11,1212.0
45,44,2023-10-12,1419.0
45,44,2023-10-13,1585.0
45,44,2023-10-14,1328.0
45,44,2023-10-15,1226.0
45,44,2023-10-16,971.0
45,44,2023-10-17,1039.0
45,44,2023-10-18,1217.0
45,44,2023-10-19,1424.0
45,44,2023-10-20,1590.0
45,44,2023-10-21,1334.0
45,44,2023-10-22,1232.0
45,44,2023-10-23,976.0
45,44,2023-10-24,1044.0
45,44,2023-10-25,1223.0
45,44,2023-10-26,1430.0
45,44,2023-10-27,1595.0
45,44,2023-10-28,1339.0
45,44,2023-10-29,1237.0
45,44,2023-10-30,982.0
45,44,2023-10-31,1050.0
45,44,2023-11-01,1228.0
45,44,2023-11-02,1435.0
45,44,2023-11-03,1601.0
45,44,2023-11-04,1344.0
45,44,2023-11-05,1242.0
45,44,2023-11-06,987.0
45,44,2023-11-07,1055.0
45,44,2023-11-08,1233.0
45,44,2023-11-09,1440.0
45,44,2023-11-10,1606.0
45,44,2023-11-11,1350.0
45,44,2023-11-12,1248.0
45,44,2023-11-13,992.0
45,44,2023-11-14,1060.0
45,44,2023-11-15,1239.0
45,44,2023-11-16,1446.0
45,44,2023-11-17,1611.0
45,44,2023-11-18,1355.0
45,44,2023-11-19,1253.0
45,44,2023-11-20,998.0
45,44,2023-11-21,1066.0
45,44,2023-11-22,1244.0
45,44,2023-11-23,1451.0
45,44,2023-11-24,1617.0
45,44,2023-11-25,1361.0
45,44,2023-11-26,1259.0
45,44,2023-11-27,1003.0
45,44,2023-11-28,1071.0
45,44,2023-11-29,1250.0
45,44,2023-11-30,1457.0
45,44,2023-12-01,1622.0
45,44,2023-12-02,1366.0
45,44,2023-12-03,1264.0
45,44,2023-12-04,1009.0
45,44,2023-12-05,1077.0
45,44,2023-12-06,1255.0
45,44,2023-12-07,1462.0
45,44,2023-12-08,1628.0
45,44,2023-12-09,1372.0
45,44,2023-12-10,1270.0
45,44,2023-12-11,1014.0
45,44,2023-12-12,1082.0
45,44,2023-12-13,1261.0
45,44,2023-12-14,1468.0
45,44,2023-12-15,1634.0
45,44,2023-12-16,1378.0
45,44,2023-12-17,1275.0
45,44,2023-12-18,1020.0
45,44,2023-12-19,1088.0
45,44,2023-12-20,1267.0
45,44,2023-12-21,1474.0
45,44,2023-12-22,1639.0
45,44,2023-12-23,1383.0
45,44,2023-12-24,1281.0
45,44,2023-12-25,1026.0
45,44,2023-12-26,1094.0
45,44,2023-12-27,1273.0
45,44,2023-12-28,1480.0
45,44,2023-12-29,1645.0
45,44,2023-12-30,1389.0
45,44,2023-12-31,1287.0
45,44,2024-01-01,1032.0
45,44,2024-01-02,1100.0
45,44,2024-01-03,1279.0
45,44,2024-01-04,1486.0
45,44,2024-01-05,1652.0
45,44,2024-01-06,1395.0
45,44,2024-01-07,1293.0
45,44,2024-01-08,1038.0
45,44,2024-01-09,1106.0
45,44,2024-01-10,1285.0
45,44,2024-01-11,1492.0
45,44,2024-01-12,1658.0
45,44,2024-01-13,1402.0
45,44,2024-01-14,1300.0
45,44,2024-01-15,1044.0
45,44,2024-01-16,1112.0
45,44,2024-01-17,1291.0
45,44,2024-01-18,1498.0
45,44,2024-01-19,1664.0
45,44,2024-01-20,1408.0
45,44,2024-01-21,1306.0
45,44,2024-01-22,1050.0
45,44,2024-01-23,1119.0
45,44,2024-01-24,1297.0
45,44,2024-01-25,1504.0
45,44,2024-01-26,1670.0
45,44,2024-01-27,1414.0
45,44,2024-01-28,1312.0
45,44,2024-01-29,1057.0
45,44,2024-01-30,1125.0
45,44,2024-01-31,1303.0
45,44,2024-02-01,1510.0
45,44,2024-02-02,1676.0
45,44,2024-02-03,1420.0
45,44,2024-02-04,1318.0
45,44,2024-02-05,1063.0
45,44,2024-02-06,1131.0
45,44,2024-02-07,1310.0
45,44,2024-02-08,1517.0
45,44,2024-02-09,1682.0
45,44,2024-02-10,1426.0
45,44,2024-02-11,1324.0
45,44,2024-02-12,1069.0
45,44,2024-02-13,1137.0
45,44,2024-02-14,1316.0
45,44,2024-02-15,1523.0
45,44,2024-02-16,1689.0
45,44,2024-02-17,1432.0
45,44,2024-02-18,1330.0
45,44,2024-02-19,1075.0
45,44,2024-02-20,1143.0
45,44,2024-02-21,1322.0
45,44,2024-02-22,1529.0
45,44,2024-02-23,1695.0
45,44,2024-02-24,1439.0
45,44,2024-02-25,1337.0
45,44,2024-02-26,1081.0
45,44,2024-02-27,1149.0
45,44,2024-02-28,1328.0
45,44,2024-02-29,1535.0
45,44,2024-03-01,1701.0
45,44,2024-03-02,1445.0
45,44,2024-03-03,1343.0
45,44,2024-03-04,1088.0
45,44,2024-03-05,1156.0
45,44,2024-03-06,1334.0
45,44,2024-03-07,1541.0
45,44,2024-03-08,1707.0
45,44,2024-03-09,1451.0
45,44,2024-03-10,1349.0
45,44,2024-03-11,1094.0
45,44,2024-03-12,1162.0
45,44,2024-03-13,1340.0
45,44,2024-03-14,1547.0
45,44,2024-03-15,1713.0
45,44,2024-03-16,1457.0
45,44,2024-03-17,1355.0
45,44,2024-03-18,1100.0
45,44,2024-03-19,1168.0
45,44,2024-03-20,1347.0
45,44,2024-03-21,1554.0
45,44,2024-03-22,1719.0
45,44,2024-03-23,1463.0
45,44,2024-03-24,1361.0
45,44,2024-03-25,1106.0
45,44,2024-03-26,1174.0
45,44,2024-03-27,1353.0
45,44,2024-03-28,1560.0
45,44,2024-03-29,1726.0
45,44,2024-03-30,1469.0
45,44,2024-03-31,1367.0
45,44,2024-04-01,1112.0
45,44,2024-04-02,1180.0
45,44,2024-04-03,1359.0
45,44,2024-04-04,1566.0
45,44,2024-04-05,1732.0
45,44,2024-04-06,1476.0
45,44,2024-04-07,1374.0
45,44,2024-04-08,1118.0
45,44,2024-04-09,1186.0
45,44,2024-04-10,1365.0
45,44,2024-04-11,1572.0
45,44,2024-04-12,1738.0
45,44,2024-04-13,1482.0
45,44,2024-04-14,1380.0
45,44,2024-04-15,1125.0
45,44,2024-04-16,1193.0
45,44,2024-04-17,1371.0
45,44,2024-04-18,1578.0
45,44,2024-04-19,1744.0
45,44,2024-04-20,1488.0
45,44,2024-04-21,1386.0
45,44,2024-04-22,1131.0
45,44,2024-04-23,1199.0
45,44,2024-04-24,1377.0
45,44,2024-04-25,1584.0
45,44,2024-04-26,1750.0
45,44,2024-04-27,1494.0
45,44,2024-04-28,1392.0
45,44,2024-04-29,1137.0
45,44,2024-04-30,1205.0
45,44,2024-05-01,1384.0
45,44,2024-05-02,1591.0
45,44,2024-05-03,1756.0
45,44,2024-05-04,1500.0
45,44,2024-05-05,1398.0
45,44,2024-05-06,1143.0
45,44,2024-05-07,1211.0
45,44,2024-05-08,1390.0
45,44,2024-05-09,1597.0
45,44,2024-05-10,1763.0
45,44,2024-05-11,1506.0
45,44,2024-05-12,1404.0
45,44,2024-05-13,1149.0
45,44,2024-05-14,1217.0
45,44,2024-05-15,1396.0
45,44,2024-05-16,1603.0
45,44,2024-05-17,1769.0
45,44,2024-05-18,1513.0
45,44,2024-05-19,1411.0
45,44,2024-05-20,1155.0
45,44,2024-05-21,1224.0
45,44,2024-05-22,1402.0
45,44,2024-05-23,1609.0
45,44,2024-05-24,1775.0
45,44,2024-05-25,1519.0
45,44,2024-05-26,1417.0
45,44,2024-05-27,1161.0
45,44,2024-05-28,1229.0
45,44,2024-05-29,1408.0
45,44,2024-05-30,1615.0
45,44,2024-05-31,1780.0
45,44,2024-06-01,1524.0
45,44,2024-06-02,1422.0
45,44,2024-06-03,1167.0
45,44,2024-06-04,1235.0
45,44,2024-06-05,1413.0
45,44,2024-06-06,1620.0
45,44,2024-06-07,1786.0
45,44,2024-06-08,1530.0
45,44,2024-06-09,1427.0
45,44,2024-06-10,1172.0
45,44,2024-06-11,1240.0
45,44,2024-06-12,1418.0
45,44,2024-06-13,1625.0
45,44,2024-06-14,1791.0
45,44,2024-06-15,1535.0
45,44,2024-06-16,1433.0
45,44,2024-06-17,1177.0
45,44,2024-06-18,1245.0
45,44,2024-06-19,1424.0
45,44,2024-06-20,1631.0
45,44,2024-06-21,1796.0
45,44,2024-06-22,1540.0
45,44,2024-06-23,1438.0
45,44,2024-06-24,1183.0
45,44,2024-06-25,1251.0
45,44,2024-06-26,1429.0
45,44,2024-06-27,1636.0
45,44,2024-06-28,1802.0
45,44,2024-06-29,1546.0
45,44,2024-06-30,1443.0
45,44,2024-07-01,1188.0
45,44,2024-07-02,1256.0
45,44,2024-07-03,1434.0
45,44,2024-07-04,1641.0
45,44,2024-07-05,1807.0
45,44,2024-07-06,1551.0
45,44,2024-07-07,1449.0
45,44,2024-07-08,1193.0
45,44,2024-07-09,1261.0
45,44,2024-07-10,1440.0
45,44,2024-07-11,1647.0
45,44,2024-07-12,1812.0
45,44,2024-07-13,1556.0
45,44,2024-07-14,1454.0
45,44,2024-07-15,1199.0
45,44,2024-07-16,1267.0
45,44,2024-07-17,1445.0
45,44,2024-07-18,1652.0
45,44,2024-07-19,1818.0
45,44,2024-07-20,1561.0
45,44,2024-07-21,1459.0
45,44,2024-07-22,1204.0
45,44,2024-07-23,1272.0
45,44,2024-07-24,1450.0
45,44,2024-07-25,1657.0
45,44,2024-07-26,1823.0
45,44,2024-07-27,1567.0
45,44,2024-07-28,1465.0
45,44,2024-07-29,1209.0
45,44,2024-07-30,1277.0
45,44,2024-07-31,1456.0
45,44,2024-08-01,1663.0
45,44,2024-08-02,1828.0
45,44,2024-08-03,1572.0
45,44,2024-08-04,1470.0
45,44,2024-08-05,1215.0
45,44,2024-08-06,1283.0
45,44,2024-08-07,1461.0
45,44,2024-08-08,1668.0
45,44,2024-08-09,1834.0
45,44,2024-08-10,1577.0
45,44,2024-08-11,1475.0
45,44,2024-08-12,1220.0
45,44,2024-08-13,1288.0
45,44,2024-08-14,1466.0
45,44,2024-08-15,1673.0
45,44,2024-08-16,1839.0
45,44,2024-08-17,1583.0
45,44,2024-08-18,1481.0
45,44,2024-08-19,1225.0
45,44,2024-08-20,1293.0
45,44,2024-08-21,1472.0
45,44,2024-08-22,1679.0
45,44,2024-08-23,1844.0
45,44,2024-08-24,1588.0
45,44,2024-08-25,1486.0
45,44,2024-08-26,1231.0
45,44,2024-08-27,1299.0
45,44,2024-08-28,1477.0
45,44,2024-08-29,1684.0
45,44,2024-08-30,1850.0
45,44,2024-08-31,1593.0
45,44,2024-09-01,1491.0
45,44,2024-09-02,1236.0
45,44,2024-09-03,1304.0
45,44,2024-09-04,1482.0
45,44,2024-09-05,1689.0
45,44,2024-09-06,1855.0
45,44,2024-09-07,1599.0
45,44,2024-09-08,1497.0
45,44,2024-09-09,1241.0
45,44,2024-09-10,1309.0
45,44,2024-09-11,1488.0
45,44,2024-09-12,1695.0
45,44,2024-09-13,1860.0
45,44,2024-09-14,1604.0
45,44,2024-09-15,1502.0
45,44,2024-09-16,1247.0
45,44,2024-09-17,1315.0
45,44,2024-09-18,1493.0
45,44,2024-09-19,1700.0
45,44,2024-09-20,1866.0
45,44,2024-09-21,1609.0
45,44,2024-09-22,1507.0
45,44,2024-09-23,1252.0
45,44,2024-09-24,1320.0
45,44,2024-09-25,1498.0
45,44,2024-09-26,1705.0
45,44,2024-09-27,1871.0
45,44,2024-09-28,1615.0
45,44,2024-09-29,1513.0
45,44,2024-09-30,1257.0
45,44,2024-10-01,1325.0
45,44,2024-10-02,1504.0
45,44,2024-10-03,1711.0
45,44,2024-10-04,1876.0
45,44,2024-10-05,1620.0
45,44,2024-10-06,1518.0
45,44,2024-10-07,1262.0
45,44,2024-10-08,1330.0
45,44,2024-10-09,1509.0
45,44,2024-10-10,1716.0
45,44,2024-10-11,1882.0
45,44,2024-10-12,1625.0
45,44,2024-10-13,1523.0
45,44,2024-10-14,1268.0
45,44,2024-10-15,1336.0
45,44,2024-10-16,1514.0
45,44,2024-10-17,1721.0
45,44,2024-10-18,1887.0
45,44,2024-10-19,1631.0
45,44,2024-10-20,1528.0
45,44,2024-10-21,1273.0
45,44,2024-10-22,1341.0
45,44,2024-10-23,1520.0
45,44,2024-10-24,1726.0
45,44,2024-10-25,1892.0
45,44,2024-10-26,1636.0
45,44,2024-10-27,1534.0
45,44,2024-10-28,1278.0
45,44,2024-10-29,1346.0
45,44,2024-10-30,1525.0
45,44,2024-10-31,1732.0
45,44,2024-11-01,1898.0
45,44,2024-11-02,1641.0
45,44,2024-11-03,1539.0
45,44,2024-11-04,1284.0
45,44,2024-11-05,1352.0
45,44,2024-11-06,1530.0
45,44,2024-11-07,1737.0
45,44,2024-11-08,1903.0
45,44,2024-11-09,1647.0
45,44,2024-11-10,1544.0
45,44,2024-11-11,1289.0
45,44,2024-11-12,1357.0
45,44,2024-11-13,1536.0
45,44,2024-11-14,1742.0
45,44,2024-11-15,1908.0
45,44,2024-11-16,1652.0
45,44,2024-11-17,1550.0
45,44,2024-11-18,1294.0
45,44,2024-11-19,1362.0
45,44,2024-11-20,1541.0
45,44,2024-11-21,1748.0
45,44,2024-11-22,1913.0
45,44,2024-11-23,1657.0
45,44,2024-11-24,1555.0
45,44,2024-11-25,1300.0
45,44,2024-11-26,1368.0
45,44,2024-11-27,1546.0
45,44,2024-11-28,1753.0
45,44,2024-11-29,1919.0
45,44,2024-11-30,1663.0
45,44,2024-12-01,1560.0
45,44,2024-12-02,1305.0
45,44,2024-12-03,1373.0
45,44,2024-12-04,1551.0
45,44,2024-12-05,1758.0
45,44,2024-12-06,1924.0
45,44,2024-12-07,1668.0
45,44,2024-12-08,1566.0
45,44,2024-12-09,1310.0
45,44,2024-12-10,1378.0
45,44,2024-12-11,1557.0
45,44,2024-12-12,1764.0
45,44,2024-12-13,1929.0
45,44,2024-12-14,1673.0
45,44,2024-12-15,1571.0
45,44,2024-12-16,1316.0
45,44,2024-12-17,1384.0
45,44,2024-12-18,1562.0
45,44,2024-12-19,1769.0
45,44,2024-12-20,1935.0
45,44,2024-12-21,1678.0
45,44,2024-12-22,1576.0
45,44,2024-12-23,1321.0
45,44,2024-12-24,1389.0
45,44,2024-12-25,1567.0
45,44,2024-12-26,1774.0
45,44,2024-12-27,1940.0
45,44,2024-12-28,1684.0
45,44,2024-12-29,1582.0
45,44,2024-12-30,1326.0
45,44,2024-12-31,1394.0
45,44,2025-01-01,1573.0
45,44,2025-01-02,1780.0
45,44,2025-01-03,1945.0
45,44,2025-01-04,1689.0
45,44,2025-01-05,1587.0
45,44,2025-01-06,1332.0
45,44,2025-01-07,1400.0
45,44,2025-01-08,1578.0
45,44,2025-01-09,1785.0
45,44,2025-01-10,1951.0
45,44,2025-01-11,1694.0
45,44,2025-01-12,1592.0
45,44,2025-01-13,1337.0
45,44,2025-01-14,1405.0
45,44,2025-01-15,1583.0
45,44,2025-01-16,1790.0
45,44,2025-01-17,1956.0
45,44,2025-01-18,1700.0
45,44,2025-01-19,1598.0
45,44,2025-01-20,1342.0
45,44,2025-01-21,1410.0
45,44,2025-01-22,1589.0
45,44,2025-01-23,1796.0
45,44,2025-01-24,1961.0
45,44,2025-01-25,1705.0
45,44,2025-01-26,1603.0
45,44,2025-01-27,1348.0
45,44,2025-01-28,1416.0
45,44,2025-01-29,1594.0
45,44,2025-01-30,1801.0
45,44,2025-01-31,1967.0
45,44,2025-02-01,1710.0
45,44,2025-02-02,1608.0
45,44,2025-02-03,1353.0
45,44,2025-02-04,1421.0
45,44,2025-02-05,1599.0
45,44,2025-02-06,1806.0
45,44,2025-02-07,1972.0
45,44,2025-02-08,1716.0
45,44,2025-02-09,1614.0
45,44,2025-02-10,1358.0
45,44,2025-02-11,1426.0
45,44,2025-02-12,1605.0
45,44,2025-02-13,1812.0
45,44,2025-02-14,1977.0
45,44,2025-02-15,1721.0
45,44,2025-02-16,1619.0
45,44,2025-02-17,1364.0
45,44,2025-02-18,1432.0
